ID,Is_Lead
L2WSS9T5,0.6113751053810119
GKVDSANS,0.07967208176851273
MTZDQ63K,0.47298941016197205
BDRLJWRP,0.01925438791513443
GN458USX,0.2918721377849579
RVAUT2DD,0.18492351770401
G2RTIGWW,0.967628538608551
JAVQFDRZ,0.3342009007930756
TVWR3ZMK,0.04920187070965767
6WQRHH8C,0.04446708559989929
NP93WT9T,0.05753316208720207
7LNCJ6D6,0.2719859778881073
JFPTBUNZ,0.040961708128452304
CAEXGGDC,0.10535700172185898
WSRQBRPX,0.05187642499804497
CXEJYDHR,0.05094786286354065
H3KZ9REK,0.6675576329231262
S2VJRNNZ,0.16048160791397095
F3FTWUSC,0.32082868218421934
CJD5HPWW,0.05459730476140976
DHWNNAPM,0.054175321757793424
8CZ9KPPB,0.05149130225181579
PZLGPZ4V,0.0499360702931881
AZZSCUFD,0.053939631581306456
GXRMMVAC,0.10672910809516907
3YOEQFA5,0.14554111957550048
CEPIBXDD,0.07781331092119217
DUYHWBJN,0.0533899188041687
IPDXRCZC,0.042531998455524446
O5FFSARJ,0.0638373352587223
VBJUIQ86,0.175922229886055
IIPLBG4Q,0.05437597334384918
B34VHIMW,0.052979668229818346
MQIDNLUN,0.1630022794008255
KEUDTNCD,0.23771432042121887
8CQTMY6K,0.1733952909708023
32EUYKZD,0.04376146346330643
EJVQLRBA,0.022938163578510286
G9JZY6SQ,0.10161913335323333
3IIUKHRP,0.09768039733171463
E4OXBDWA,0.06539335772395134
RQUIV8K4,0.04976094365119934
JXJW9PG6,0.25878446996212007
3VVHRZWS,0.44259772896766664
CXMMNCFX,0.06630485057830811
2G5N7BXC,0.7452466487884521
WBTUHTLN,0.09473252147436143
KEZLT78J,0.1874194860458374
6IUVRDMF,0.06865884959697724
MTYY9F6V,0.36460053324699404
WCM3QTTG,0.07497216165065765
TVBNE3JX,0.1430763155221939
2C5ECXKR,0.5605716228485107
L8X3KLAB,0.6719318151473999
VW55AGPB,0.6591971397399903
MUAIECCH,0.6616190075874329
AZW2UKMM,0.05286286249756813
BXPZACG6,0.2993675768375397
3OQLUEOU,0.4576044201850891
CFYMKBMP,0.05220280066132545
9G9AH52S,0.06819985657930375
M38CZNPF,0.04223959594964981
HPZBXWST,0.6108807921409607
NAVTYKGF,0.05585907995700836
RKYBO2ND,0.6334485411643982
TJP7HEB5,0.11372083276510239
HMKC8XS6,0.6973056674003602
SW3JHA7Q,0.023646969720721243
BR7ZGCPM,0.6225403189659119
QGOGJSAH,0.4261884927749634
7JJQNIKV,0.05248282626271248
5HATBXJX,0.025515794381499292
GJBMUDAT,0.981097960472107
NWX8CY3G,0.13453191965818406
KDPFBO66,0.4924656689167023
3ITYGXKD,0.05278509482741356
JLS37VNT,0.06859129667282104
7XMGGTTW,0.60508052110672
JEGVSUMW,0.05783436894416809
DPS3IKKD,0.7001323699951172
4NVSZJGK,0.7057150840759278
BCUNU6JP,0.07133953422307968
CGXC8YVM,0.07760591804981232
GVPO4TPE,0.06547563523054123
WSLQZPJ3,0.51220223903656
9WGF67F8,0.11574897617101669
BE7F9BKP,0.02421007864177227
8MZYZTNG,0.4997550845146179
DTSH7LX2,0.07780130505561829
EB6KYTLO,0.6095573425292968
BXEVXRGS,0.2433157742023468
PHC3SVLB,0.05414802655577659
E5V3HKKB,0.10394205451011658
NBUMYYUN,0.09068402349948883
BBX7NQWX,0.05688593462109566
7V6MEDCV,0.2645210921764374
FDVQVUOC,0.28577476739883423
MYYX9NDV,0.05439561828970909
9HGRPCFR,0.05543055683374405
MF9JAWAJ,0.05686613917350769
6BQ9P6E2,0.05466928631067276
MYP4WHQM,0.22936359345912932
FYET4Q2J,0.053300341963768004
8PKHJBJ6,0.05770526528358459
42TL5TCP,0.6566846251487732
DNTZTHHR,0.04478352814912796
YGBAYEHA,0.2548526734113693
2RTCQCVK,0.05454500392079353
QSNOKW7C,0.05499628260731697
RAVVSNP4,0.05378447100520134
CR7SCRRQ,0.05174643844366074
DA4UR27I,0.6055460810661316
B9JV8KDH,0.14228700399398803
TECYBWNW,0.6691762685775757
FLSDWZUO,0.7084498763084411
5JHVK2KF,0.6457324504852295
SAZBZMLS,0.5514592170715332
YPB2G36F,0.06039478704333305
CBZZ7Z7C,0.5199907779693603
QIP7IGSD,0.06597362235188484
AMQLCNDZ,0.4307454526424408
GFRZFHKJ,0.6810001730918884
A8STR5CS,0.05895966738462448
3TLRCGGB,0.06130804792046547
7G77IHZS,0.17436970472335817
SLDUQGEH,0.034261135011911394
CCPFUFSP,0.052880487591028216
I7PF4HGH,0.05210675373673439
F4PWBXDN,0.05195341929793358
VSGDUCK9,0.1629782348871231
JPXBCREZ,0.044489409774541855
KRFCW3FB,0.5955740809440613
YRLC66MH,0.023760546743869782
AXMASJXC,0.019834524393081664
2CJXKWBJ,0.2967382311820984
QNBPVP4M,0.15432575345039368
CFGM3GGN,0.1196723073720932
H6GAMHT7,0.28240853548049927
JNAJXCSZ,0.02191561572253704
F2P7UHVZ,0.04944244772195816
DTWDBIYP,0.3645652174949646
SD5OSDVM,0.08306590467691422
CHZMGX9N,0.5007010757923126
BWDJRMJJ,0.17277691066265105
NPGUGZZB,0.12473442256450654
NNMNFETX,0.0362192090600729
FLDWFXTI,0.5092578589916229
JTMYNBLN,0.08400379866361618
H5WMPFGC,0.7106554865837097
AFXNMCEW,0.05151543840765953
72XSKWOX,0.07122542709112167
FEEWXOHE,0.07693725228309631
AHKDAL9N,0.650025999546051
PWMCY7SD,0.050748036801815034
FKJYHFGD,0.2194038063287735
7D8INS94,0.07643267363309861
YZSQY4WB,0.5680343866348266
MMYRFAH8,0.7234515190124512
LMTZLBMP,0.026235170289874078
UW4PNL8Y,0.4961341381072998
QABG5AMJ,0.04875665530562401
CHMSPJ4E,0.054052934795618054
VKKQR2ZO,0.02323651909828186
6RPFFCTH,0.02336065247654915
VTKLRDT5,0.2443655788898468
C7AVHUOB,0.05544177740812302
FBADZJUF,0.05258504897356033
BAANLJTK,0.9806955337524415
UVX7QVYI,0.07407177835702897
Z47KZ9HX,0.05418446362018585
TTWSKFDU,0.19452748000621795
VL2ZQMM2,0.08460178822278977
G8ZSE9RS,0.5445828080177307
6T9ZM2BJ,0.07137199491262436
CXBHFQKC,0.050301821529865266
IC5BR52M,0.06654738038778304
5CSUZWZ3,0.5378310441970825
EMYRL3KM,0.3973520934581757
KKAYA7ZN,0.04212596043944359
MQ8I8QFY,0.6170555710792541
HXRRVLWN,0.39537115693092345
QTEXSOF9,0.9701436161994934
B9POPS7L,0.15231960713863374
JAV8QPBZ,0.05635165646672249
3OZ3YFN6,0.074630007147789
ETTSRTCS,0.5756015777587891
B4QHUPHX,0.040734031796455385
DWPRBVVQ,0.025686709955334664
N3ZEDOVB,0.3258998394012451
AUQLA4Y2,0.4625413239002228
E6SBCELO,0.18469406068325042
NGM5K2PX,0.05650133937597275
WOP9HYGN,0.5520774126052856
E4CQRI7C,0.051464596390724184
BYJBXRXD,0.023224465548992157
DHWBN9MK,0.0770799309015274
FLK4JLJX,0.4753302216529846
XS34JJKJ,0.04088606685400009
GADVUNZ7,0.05928716361522675
9BYZXWFB,0.32784814238548277
VYSPDU79,0.05691575855016708
KAVWMFCN,0.10936175137758256
G5EEEOXX,0.046468980610370636
HCJMSFUT,0.2656732738018036
3YTH629Z,0.2230811595916748
KWJQKZFR,0.05466155037283897
DJHWAYMD,0.962688660621643
6JVQ4XE5,0.5545843720436097
7T7BS2JK,0.38650740385055543
KDYC49GK,0.10781733989715576
KRPMZJGZ,0.389413446187973
7A9KZZ8I,0.1552768677473068
8WXNNEWC,0.11728416681289673
OWN6UQYS,0.673870849609375
JKPKNQEU,0.433681720495224
8NZZRP2F,0.02255696877837181
DLMADWRG,0.05372056141495705
XRLMD5EF,0.4345771610736847
EAMZV3NK,0.7962446808815002
7RKUKDWE,0.1878277212381363
IZ3EZUBJ,0.054380450397729874
AVFSZZF3,0.41241440176963806
D9JXCYEW,0.13159182369709016
B98KVCWL,0.3558575868606567
8SUTSZWO,0.1656763643026352
4WQNDWQY,0.04884658306837082
W6HHXHT7,0.04956537112593651
FD2HZ7F7,0.21450120508670806
LUU4WL7Y,0.05373605415225029
LABXDDOG,0.7310928583145142
RUDFLEB4,0.05314240679144859
P3IAGWCA,0.4131297171115875
E6YVA9HP,0.24967940747737885
3FKFINDD,0.6195971250534058
PGTUSAFR,0.15259287059307097
DBUWGHFX,0.08366779536008835
MGEASCJA,0.7353575587272644
FIHHJSUX,0.7095174789428711
KKTEGQTJ,0.03539862707257271
3RDWU8N3,0.07498239427804947
8ELZKHH9,0.09531831443309784
YVPOJATN,0.05188508033752441
CTFYQ5DS,0.3808377742767334
LWPJWOCB,0.053852532804012296
JSMF5DJD,0.16570112407207488
EKWQZATA,0.04992494359612465
B5TQGOPT,0.05380628481507301
IJSOVNDB,0.6057237267494202
7GWCDBPC,0.05176849812269211
DWEDVOZI,0.05392817184329033
DZXNSP4T,0.053819422423839566
EGGT6T5X,0.32259472608566286
NEBHGWGA,0.7190470695495605
YZD4E7GF,0.26511184573173524
NDUE77CE,0.02262621112167835
VIDW4PUP,0.060195676237344745
WNGFWJZV,0.05421140938997269
DQZBC7PC,0.056415744870901105
6PWMZKEO,0.04975292608141899
GW7KEP6Y,0.07598823159933091
ETGBBHIO,0.1899660587310791
EN9HFMLS,0.05022548511624336
CNQS4N29,0.09615631401538849
C7PEFM2K,0.05483715459704399
CYSZFMJA,0.05678885281085968
A7NNJGU6,0.052689632028341295
NVSIXTUY,0.06853363513946534
6SO3EUEW,0.04860377237200737
RTQDKQA6,0.5090878784656525
KJZARZNB,0.05258646532893181
JYSG7MJ4,0.5931476712226867
T8N38KHJ,0.048220792412757875
YPVFPABJ,0.07174993455410003
LJZAICTA,0.37441942691802976
CSKEQZYM,0.056277702748775485
C2G8FC8T,0.10811533331871033
8YDESXAP,0.5551961660385132
6TW6NDMV,0.12657686918973923
NWTSHQMF,0.14964755177497863
DBKY8KYB,0.05645589828491211
9VNQ8SRT,0.0560940831899643
7GYXT9CE,0.042960146069526674
IHD65SKV,0.05183857381343841
DNMV6UIN,0.7269377827644348
3GQXIXSL,0.05853508785367012
HWHNU2CT,0.05111135989427566
WRVIEQUR,0.06510674059391022
FNHVEBBP,0.06428682655096055
NCMG7UOM,0.07258353531360626
ZSPQRTJ2,0.051878320425748824
LIT3T8NW,0.10103826522827149
E35CCUHE,0.38689427971839907
Y5VDJGHD,0.040245062112808226
JCJYMLWA,0.02375731021165848
MAXHVGLS,0.11573470085859298
NMOUXJAQ,0.061314304172992704
HAPJGSNS,0.5957642436027527
WBHXXGY7,0.5824921488761902
7JFKV86W,0.06229627206921577
PRNMJ2UE,0.01976204328238964
DQXZYA35,0.6625966310501099
MCQVBMMU,0.023515113815665244
MLNW2KW5,0.14019254446029664
ZBCP6FXZ,0.05609972476959228
WCG2HU3T,0.07847780436277389
MEH6MW7J,0.04645952247083187
54J2AFXB,0.1653465896844864
EVHTYKYA,0.5353837847709656
888FC8TY,0.05844486653804779
IOAZ99VF,0.5555465936660766
6NPDIORJ,0.5992276906967163
RN8UWAAR,0.023873291537165643
KWICWSEA,0.12682765871286392
SJO2HNT8,0.049833860248327255
MHWDCDDM,0.23572605848312378
XYQADKA3,0.05994636714458466
TLSXRXBF,0.05461816266179085
E44WWA4V,0.06052477210760117
KQAWDBPV,0.598186981678009
TWSJUSSS,0.08587684780359268
ISSWB6MQ,0.054764559119939805
DHRFW6AO,0.8165786981582641
YQ3TSZ2F,0.05328773334622383
WSHUUPKQ,0.27059685587883
GEYL8E6J,0.07409050390124321
6WBZB782,0.07146085947751998
GZO67DR3,0.07268403768539429
ZLJF9LJP,0.05486994832754135
GCTKFJFD,0.04132311344146729
H5YQZUZ8,0.3787750005722046
28CVAS3T,0.04135582596063614
QSUTACDJ,0.25129211843013766
YEFAMDR8,0.10777942538261413
MTF8P5S6,0.6373711466789246
WWRFMBDM,0.04826362282037735
JMYSKPHU,0.08541669994592667
NB8HR4Q9,0.05293563157320023
5WNY4OPI,0.11332264840602875
AHUETKPT,0.26486375331878664
X6FVCHDD,0.05371160358190537
KNGUY8VT,0.6684191942214965
NHAKGZXN,0.041295383125543594
FFERD4KV,0.4248877942562103
9K6KJGZF,0.040733016282320025
LQCXGMFN,0.0769118919968605
GLEDN8YI,0.5719895362854004
W4H2ZQJD,0.09982328861951828
SQ5GNMGE,0.05030461400747299
WMDSBVHU,0.594819700717926
A4FNQDYA,0.045828425139188764
GZHWMYKU,0.5636680960655213
ITSV6TKX,0.14150650799274445
AQAYZDFM,0.054948152601718904
XPRU3UGH,0.6339743733406067
ZAGMSNQD,0.5883464336395263
FDBYHABS,0.053741294890642166
ZRGQOAJF,0.6574456572532654
HBGUPDBH,0.2303222805261612
WJDAYS54,0.025409869477152826
5SXGDB5W,0.22212567627429963
PKRPYKKI,0.058920791000127794
RBBKCOAS,0.44969208240509034
JFQ8FTJ8,0.8672878980636597
BL7MO42G,0.4865419268608093
AAKCNSLX,0.5706447958946228
XFTZ2QHY,0.709350049495697
SU926GCG,0.16296193301677703
P7DHBRYY,0.04189198911190033
UMKFBODR,0.42488877177238465
7TM48L3E,0.050332111120223996
KUWWMZJD,0.05442464873194695
LGFVYPSK,0.6314020395278931
4CYUGTTN,0.06015191525220871
45FRTBN7,0.20366681218147278
FMJUFLVS,0.13897863924503326
X9U7MWJ4,0.0475450336933136
NHCAFLKF,0.44327920079231264
CTDY6TUX,0.048349013179540636
D3PKU69X,0.4795431613922119
T7TV2QTB,0.05330092534422874
P83INFYV,0.6777813196182251
782VYVYL,0.043765879422426227
GJWBPEHI,0.05033375024795532
NRSTBE2K,0.053831447660923
EDJWVQMQ,0.06382186338305473
TDKTERRP,0.05785045474767685
AUECM3RA,0.09212636202573776
C6JLCWJ7,0.041943144798278806
TAKMV2ET,0.05065624639391899
BB4YN7XK,0.05885824635624885
TGJQWCWO,0.6512072205543518
26XCA5N5,0.022748717665672304
QLXFIVCA,0.049679753929376604
WANGEADF,0.022463461756706236
M2YIHJRX,0.02163057550787926
WMWQDTQS,0.2691704034805298
JUXW8GYR,0.05563139095902443
LNZD9NKW,0.05018318593502045
79JCVNNP,0.9857645511627198
8JGJWJYY,0.0667167566716671
KEMEJKHB,0.05629957318305969
R4TKVOB4,0.13564628660678862
KQAZ8ZJG,0.24649115800857543
VEXFOUIP,0.053276654332876205
M78OUCIM,0.07279382795095443
2XYHE5YY,0.04176070764660835
AET6DMBK,0.05259703695774078
MNSK2ZFF,0.5217116117477417
MAJZ3AVJ,0.05188988298177719
RVY7UCRX,0.09692626595497131
4FC4H5XE,0.2775991827249527
7FYEEX9R,0.46527235507965087
JARBA6FZ,0.05029871165752411
DGBK4BZH,0.6005690336227417
NOWHUACT,0.05242000296711922
8SQHX7Y5,0.0509461410343647
GUC33N6T,0.024122952669858932
ZCJZBDE9,0.4048262655735016
EEDQ9WGF,0.7246799111366272
FQZGZ3WB,0.5244927525520324
QANZHPUY,0.05794681310653686
2GPJTULW,0.056369238346815106
VQVOR8RX,0.43658011555671694
TEPMBFSM,0.5798292636871338
TW9UL2LE,0.17079388499259948
KTCMEVAZ,0.04836919829249382
MHXBNPTK,0.09951469302177429
3PO4JBML,0.14610003530979157
ED9MOP3K,0.36360751986503603
6EUZQ2DJ,0.05491197109222412
KFUTKK2F,0.4429614722728729
VA7UVNAW,0.6714041590690613
R3BSQYNE,0.05560646653175354
QTALPWW8,0.5911698579788208
UYMDKNTF,0.06555785164237023
W2TABYKM,0.04028900787234306
WDFGWPSN,0.05068667754530907
JEGA5OHZ,0.026770130917429923
KU2KZCTM,0.05037685260176659
NMRGPEGL,0.6006112694740295
KZAPZDSV,0.14904950559139252
7GMC5BSS,0.5612261414527893
HVZGTYMX,0.053666652739048006
HAMUUZ5F,0.29199310541152956
JNVC2Z4U,0.27324259877204893
CSQTEAIY,0.07058829367160797
H4QXN8S4,0.04934126064181328
2HBCKPWM,0.24544060826301575
CUU4JRZV,0.050667398422956464
VAMMTDHN,0.4785372853279114
9T7RCVVJ,0.36118438839912415
HKQTPPFC,0.4444702327251434
WBKUVEZK,0.5512068748474122
DQH2V472,0.10510231107473374
CRQFPDQH,0.3772749662399292
CTVDFR8V,0.6942491650581359
ZPRR4HVB,0.054688747972249985
29HGN8GK,0.05312708765268326
7WCGXF5W,0.05276685282588005
UFAJ8O4G,0.2738552987575531
MHP6FRRX,0.28216771483421327
D22UFEMX,0.047319086641073226
GZNQDUXU,0.14603324979543686
AK9RWRZH,0.07038328349590302
LOLUHAPY,0.03582630008459091
KFLHFKMT,0.06917544975876808
FIFHOAUT,0.6399777412414551
33FIYYK4,0.6217154145240784
E8MJXWSZ,0.2841214656829834
OTQBBGMW,0.06022014319896698
DJCXNJCD,0.21489767730236053
6O6U5V8V,0.2719775140285492
TZDFARRH,0.5670083403587342
VP6PKQR5,0.38098671436309817
DUPTMQTV,0.05361217707395553
UTZZVDCQ,0.25016492009162905
CCFJO8VQ,0.5329612612724304
S5SYPLZK,0.49492980241775514
NRMBBRQK,0.1366400182247162
SWSHC9PL,0.6642660617828369
LNECFL2N,0.5846762895584107
DDBDFFSD,0.576129162311554
5BGFBEC8,0.13845570981502534
5BPE8SBJ,0.9333611607551575
ZDSRQAIQ,0.06578215658664703
GW6PZALU,0.0598204106092453
94C8T72W,0.14649229645729064
UMCAJL9H,0.050843650847673415
L4FMHPSB,0.051156609505414966
WXPOL8GG,0.06767707467079162
5NAN4QGB,0.09695136398077012
AAZVLMQT,0.657542622089386
FWOWSJ23,0.05648976862430573
DT4CL8P3,0.051022115349769595
BPKLOQWJ,0.5533595681190491
NT3Z6YQG,0.043090283125638965
2LNSTNNO,0.05497039407491684
UP7UGKER,0.020921526849269866
DEAOKSQV,0.05184887573122978
K9DPDOWG,0.05671517476439476
HRJHOZGN,0.05338386744260788
VTCRGPIP,0.5761918187141418
NRRH4DTA,0.021904624253511428
J4WA4UIM,0.3706232190132141
2ET8EEQW,0.31083241701126096
TMSGZJFL,0.7031687378883362
KCYX6MLL,0.18651270866394043
PCTAZ4C7,0.06209202334284782
EYVJNDEZ,0.6024862647056579
J2AWBBZM,0.07117229849100112
TISUKMUB,0.051196397840976716
MEX34AQ9,0.12603122740983963
XEMUXXJV,0.05106076151132584
S5HBTUNJ,0.021969275921583174
5XA3IRG4,0.05086617693305016
ZN8VADCW,0.17326914370059968
UOZVRSCN,0.053957872092723846
CHNHCSBR,0.24021059274673462
DXAYZDYO,0.06945080459117889
X685VWB6,0.18159413039684297
AJGNWDEF,0.12858814895153045
NEK7JU4M,0.1442163348197937
DG3SUCRE,0.022037311270833016
SSB6NZMI,0.22892410755157472
5PGEXCXR,0.5138356566429139
5CGUECW9,0.18074291944503784
JG9GQBHT,0.4520649492740631
DF66OD8T,0.038680003583431245
GJ8PNXSS,0.07036485522985458
V3Y5YBMW,0.10247651040554047
TM4NXIOU,0.0737736701965332
ACVZCGD6,0.1632268249988556
EKPDBWZY,0.053219948709011075
IJZPTYNV,0.30700474977493286
BHV5OIF8,0.09830203652381897
QBRGWDSJ,0.6269779205322266
YUTMF6PC,0.6374288201332092
LSZDTRTR,0.6506154537200928
G7EJHBDZ,0.07124062925577164
CW7CXBTH,0.45685072541236876
2BDA4CIF,0.12391757816076279
BNY2JEPT,0.6812511086463928
W2UMXBYL,0.4819514751434326
LLUVCODW,0.6357269883155823
UMVRH8UJ,0.055662868171930314
AMSWX8PY,0.09871789962053298
DAGFTB7M,0.2602644473314285
TXX22VWU,0.08544509261846542
X4CKTHDI,0.05597037151455879
XUZFENFS,0.19813765287399293
ZIHE6GU5,0.047912076115608215
HWT8HYJA,0.07979927211999893
ETCT8MQH,0.05552107244729996
2PZKEWXP,0.21525964438915252
HR6L7N9E,0.5996068954467774
HUMPHWSC,0.47838268876075746
GFDAWSDB,0.13395263850688935
4YXNENUY,0.6588029384613037
5TPNCP7T,0.04873456358909607
7ZIVINTM,0.05559492781758309
QNDTH3AH,0.05456815883517265
4JHGQQ4L,0.02421325519680977
OR3WIHVW,0.045515693724155426
JJMLYFG9,0.4738753914833069
7KZPRX8R,0.5917399764060974
8N2MMY6S,0.2557452440261841
DNUQYBDS,0.04726976528763771
Y4UUIMPK,0.20460289120674133
8PP4XVTI,0.022836918756365777
JO6L5LCH,0.2885636448860168
RP7SGSKH,0.3462988495826721
PQ9LFOHP,0.05460943281650543
HYFU4JET,0.6190613865852356
UDTRLNWX,0.32629149556159975
W8KDHYRL,0.05608012452721596
IY2Y7DGS,0.07931386679410934
KXVA6ZCF,0.18713569343090058
TXZO6QW6,0.10502641350030899
LI4Y4VKE,0.03435843661427498
GJAJJKNR,0.434294593334198
WZPTZ3RJ,0.06253683567047119
JXXACXZ6,0.3616124391555786
AQBNYTGG,0.31778337359428405
GYNDWDLL,0.051892757415771484
FUXJPUXN,0.6210108995437622
3RJGQHJA,0.4347230851650238
ET2UXCY2,0.050613074004650115
Z2YUINRX,0.07435878962278367
DXHNSLHW,0.24136819839477539
VA8SIZKH,0.0711180716753006
7LDZAX4V,0.054095981270074846
HXKEXVJX,0.05339812338352203
CL4YKZU4,0.0584471195936203
8FUU5LVU,0.1424778789281845
YW9M428E,0.05085714980959892
CY7PH8EJ,0.08379672765731812
DAXCNM9J,0.11459588557481766
TA2MMDP8,0.9358367443084716
DKSGRFJ8,0.07020908743143081
7RP7BQDQ,0.05097887068986893
YDJPNZJB,0.07152125835418702
52WYXPTE,0.040233359485864637
7V5BIV6K,0.023784556612372398
3AV24AXR,0.04848868176341057
UVFXBE2Z,0.540049386024475
DMVPQ3HC,0.05896967947483063
2KGXLPNA,0.4422004222869873
5QMETWHV,0.6502364993095398
WCETEUGJ,0.16329708099365234
8XBXLQXG,0.06740210652351379
LBDXFLZU,0.30062819719314576
BGJEXIDV,0.05134460777044296
XXXFFHFJ,0.22998566329479217
MLV2A8GC,0.5699319005012512
9G9MDYZQ,0.07426690459251403
I7BIXVU8,0.06067947521805763
8KBTIRIK,0.554754102230072
NZJN7X4Y,0.7036072015762329
Q2Z7Z5Q5,0.4850320935249329
BWTCV2AY,0.049766357988119125
QMBT2OJZ,0.15999353528022767
IFHP4NQB,0.12239915430545807
GGSPDUFE,0.10623219460248948
HDAY3LBQ,0.04459243491292
LM2MUUDS,0.06252651661634445
ARSHFGAY,0.10550139248371124
4LUKHXE6,0.43043572902679444
TP4XZKMU,0.055472467094659805
FJERXUDV,0.038665395230054855
GMDE9HVR,0.06386031284928322
UHTDTAOW,0.03872887343168259
NGSTCSOK,0.04974677562713623
AOMUZ3WE,0.03912241384387016
ICN5XH3V,0.16615308523178102
4YNKXYJY,0.5772553086280823
D72UWVW6,0.05259850770235062
INQCFKNA,0.9828339695930481
AXZPXDTC,0.39244718551635743
AURCJ5BZ,0.032104138284921646
NSNQEVWW,0.09378059953451157
ETAXPYQM,0.032841217890381816
ZDMPCKFE,0.5886613011360169
PWWECBTO,0.12313996255397797
RLDSQQ7B,0.4639055609703064
S3Z3YRWS,0.5847283244132996
BZMDQUYL,0.054345206916332246
DZUHJEYC,0.05665112212300301
NBDGCUSB,0.0911668911576271
U5FVH5ED,0.05474816784262657
ZOTTNXIY,0.5775786995887756
INGRUDPS,0.40766221284866333
V9W2JEXO,0.6248637914657593
AP2UFSJA,0.03687837235629558
5YHYYXXJ,0.5498621225357055
RKAECHAE,0.05789548084139824
77TVXJPM,0.41314431428909304
5ERHXUC3,0.17181693017482758
78GWMQZZ,0.5829587697982788
3Q2QRF7G,0.06981493383646012
XUYZ3XBV,0.13829393684864044
UMDFHWCL,0.06842041909694671
UQSYEET4,0.0522110253572464
VXDVMMEJ,0.07236162126064301
YXIVEBCK,0.0509053960442543
C9TMVRFY,0.07623658180236817
BT3ONHQP,0.4838017225265503
D3AY6DMT,0.050114698708057404
2ZU5RBQP,0.39879494309425356
6HSS4CVE,0.6996434926986694
KH4SVVV9,0.08376628756523133
LM96IFBM,0.05118291899561882
YQFCPRFV,0.022420968860387802
69FV3GZC,0.3283571660518646
ZOKLMQSM,0.6416026592254639
DFGZQWQU,0.053079013526439664
KJYOUBS9,0.5807680010795593
F2TGCLNP,0.5849903225898743
CCPUEUTF,0.5616634011268615
ROYWG6VH,0.32637781500816343
9J6C9VKR,0.2995579242706299
JE7JMCQL,0.11420216709375382
KPSRV9R9,0.46634424924850465
ORL8PKOX,0.5937036275863647
BACGMBJY,0.05226235762238503
2PEU4YQN,0.05196909531950951
PED6ESKC,0.6874894380569458
QPPZXAQP,0.06716499626636505
BTSDV5SK,0.10602233409881592
PNT7GWTG,0.5691428422927857
V39YIZKL,0.04853790551424027
JGEWRFJN,0.4754727125167847
ZP4UMINA,0.436651223897934
UUVDCTQU,0.6456963777542114
ARSZQNHJ,0.05197954699397087
NP66CMGC,0.14777973294258118
9QXEIURW,0.05303397625684738
8EKBIZ4E,0.5993042349815368
EDUVHZP2,0.981820023059845
MPGZ6PUB,0.4592239797115326
F2TCJ3KD,0.0856672152876854
ZHFX3VUA,0.13741549998521804
ZD7ZP2RJ,0.48428742289543153
JCBAK4HR,0.05911692604422569
EC4M8UHA,0.11208660751581193
HEGUKB2U,0.2691113203763962
8RTKN86T,0.05228190198540687
SWI6FA85,0.32707780599594116
AIPG9FMJ,0.11416830271482467
C2K6LFFR,0.04083833247423172
JPAKT9EV,0.11873042434453965
JPVRZY8Y,0.06546032577753066
XI7S7JF4,0.030309715121984483
D9BBC5GV,0.07488793879747391
RFTZPYBH,0.06598029732704162
A9IMTS3H,0.36575977206230165
I4WCZIWH,0.14643892645835876
KZYR8H2V,0.4018753945827484
CODMNPCR,0.07052967548370362
HDARINHD,0.024415367841720582
9F5HYPJS,0.550760281085968
FZQP5Y5S,0.6749555587768554
3YLE8GF5,0.23780747652053832
BDKTEOXF,0.5686406135559082
BH27YTZ8,0.04976380616426468
9GUBLV5F,0.05173509791493416
OROBXQZI,0.04987495690584183
MAZHZYVS,0.12978673130273818
YK4ANVVZ,0.5955751657485961
HCDCRCKL,0.5791467189788818
ECOETS9E,0.6638372540473938
8MDYEKRS,0.05536786839365959
5ZW9B4XV,0.1068127140402794
MQJQEEC6,0.07887411713600159
AGMQ5W56,0.2627538800239563
HGMZJUU5,0.05131965801119805
AS2ZK2RY,0.05799236968159675
88NMPZ9F,0.06904851794242858
KEVXJ4PJ,0.16611693501472474
BCKVVVEW,0.025064728409051894
UUZWKXAX,0.50343416929245
AVHSVGMX,0.22514349818229676
63T9FJYG,0.6462647438049316
MW4KYVIA,0.05592833980917931
BHCAJQVU,0.7047529458999634
8Z7X92ZG,0.04805547595024109
WUBTEH4D,0.05311210677027702
B38JKF9B,0.052451624721288684
FJDNFYSW,0.023881055414676666
MRGHZBEM,0.047769049555063246
LWDMAWW8,0.05391259267926216
A7UO88TZ,0.1441163659095764
AEWICAF9,0.05342905074357986
GYFRBTN4,0.05206894129514694
C2WM7GR2,0.5377617120742798
5HIKFTIX,0.052355846762657164
NVMAHFJB,0.05147513896226883
N3EKBKKJ,0.056961935758590695
R46AXSDW,0.05242510885000229
I89ZPKV7,0.39760543704032897
2PMSGV8C,0.9802688479423523
BQ3MKQUU,0.16667587161064149
77XOYHHM,0.03867544047534466
BKIBTSEF,0.5506957173347473
RCFW9XWQ,0.052624727785587314
76U32DKB,0.17030697762966157
FUBWYY5U,0.05324986129999161
MR6ODNXE,0.3363923192024231
GABJHZFE,0.05150880962610245
HBUEHZD8,0.15960035920143129
UBFRF5BT,0.023444409295916558
ZKIEWMIY,0.0552375428378582
Y7PGUSHW,0.07544568330049514
NS38ZLZ9,0.05230090916156769
FCZ4GJUQ,0.15367645025253296
XBKLOYVQ,0.021109870448708535
WPIJQSNQ,0.10871055871248245
QCPZCNEZ,0.06288522854447365
